中央电视,#genre#,
嘉佳卡通,http://222.142.93.132:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,0.53s
NOW新闻台,https://cdn.qd.je/163189.php?id=now,0.53s
镇江新闻综合,http://222.134.19.49:8090/639731783,0.53s
辽宁广播电视台体育休闲频道,http://222.134.19.49:8090/962067526,0.53s
环球旅游,http://222.134.19.49:8090/958475356,0.53s
RT NEWS,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8,0.53s
KCAL,http://kytv.xyz:80/live/brendan1/brendan1/648417.ts,0.53s
江苏教育,http://223.83.177.142:1234/628008321,0.53s
山东文旅,http://58.57.40.22:9901/tsfile/live/1023_1.m3u8,0.53s
世界地理,http://183.162.120.192:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0,0.54s
央视文化精品,http://183.162.120.192:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0,0.54s
重温经典,http://183.162.120.192:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,0.54s
动漫秀场,http://183.162.120.192:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,0.54s
动漫秀场,http://183.162.120.192:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,0.54s
哈哈炫动,http://120.196.235.42:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0,0.54s
嘉佳卡通,http://183.162.120.192:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0,0.54s
RT DOCUMENTARY,https://rt-rtd.rttv.com/live/rtdoc/playlist_4500Kb.m3u8,0.54s
Now 80s,https://lightning-now80s-samsungnz.amagi.tv/playlist.m3u8,0.54s
五月天精选37首(2小时),https://txmov2.a.kwimgs.com/upic/2021/12/07/23/BMjAyMTEyMDcyMzU2MzBfMjgwMTM4ODFfNjIzMTcwNTU3MTlfMl8z_b_Bd70a16353267a52b31d11f2cb77c6c5b.mp4,0.54s
靖天电影台,https://cdn12.178.indevs.in/163189/jtdy,0.54s
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8,0.54s
南通新闻综合,http://219.140.5.55:1234/955227985,0.54s
风云剧场,http://183.162.120.192:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0,0.55s
梨园频道,http://106.115.27.83:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0,0.55s
都市剧场,http://183.162.120.192:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,0.55s
金鹰卡通,http://106.115.27.83:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0,0.55s
嘉佳卡通,http://106.115.27.83:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0,0.55s
广州南国都市,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8,0.55s
台视综合,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=156392,0.55s
2023年经典DJ合集(二)40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938286647301653_hlsb.m3u8,0.55s
任然精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2020/09/23/14/BMjAyMDA5MjMxNDA1MjFfMTc4NDYxNDcyNl8zNjQ5NDI4NzI1Nl8yXzM=_b_B0f6d5151ab2c346816996328a0b66b78.mp4,0.55s
李翊君20首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5189835729521538666_hlsb.m3u8,0.55s
陈慧琳精选30首(1小时),https://txmov2.a.kwimgs.com/upic/2025/02/09/20/BMjAyNTAyMDkyMDIzNTVfMTg1NzcxNTYxOF8xNTY0NDk2NjMzNTZfMl8z_b_Bd072695cb8d3a79a9d1ac8cdb5b3b3bc.mp4,0.55s
淮安新闻综合,http://219.140.5.55:1234/639731826,0.55s
溧水新闻综合,http://43.226.36.47:7788/639737327,0.55s
火影忍者,https://hd.ijycnd.com/play/Yer3NWLa/index.m3u8,0.55s
第一剧场,http://183.162.120.192:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0,0.56s
电视指南,http://183.162.120.192:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0,0.56s
CHC家庭影院,http://183.162.120.192:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0,0.56s
CHC家庭影院,http://182.207.218.233:999/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0,0.56s
文物宝库,http://183.162.120.192:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0,0.56s
15首经典粤语歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5257671204403480069_hlsb.m3u8,0.56s
公视戏剧,https://cdn12.178.indevs.in/163189/gsxj,0.56s
连云港新闻综合,http://219.140.5.55:1234/639731715,0.56s
万荣综合,http://60.222.246.220:19433/hls1.m3u8,0.56s
第一剧场,http://183.162.120.192:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0,0.57s
CHC动作电影,http://183.162.120.192:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0,0.57s
CHC影迷电影,http://183.162.120.192:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0,0.57s
CHC影迷电影,http://182.207.218.233:999/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0,0.57s
梨园频道,http://183.162.120.192:9901/tsfile/live/0141_2.m3u8?key=txiptv&playlive=1&authid=0,0.57s
卡酷少儿,http://183.162.120.192:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0,0.57s
KCAL,http://kytv.xyz:80/live/brendan1/brendan1/517581.ts,0.57s
王心凌精选69首(4小时),https://txmov2.a.kwimgs.com/upic/2023/07/26/22/BMjAyMzA3MjYyMjExNTNfMzYxMjUyNDA3MV8xMDg5NTQ4NjE1ODlfMF8z_b_Bdded2693ce6f7de089cfd7030b45bef7.mp4,0.57s
王心凌经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946351305777158_hlsb.m3u8,0.57s
陈淑桦,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8,0.57s
采昌影剧台,https://cdn12.178.indevs.in/163189/ccyj,0.57s
AMC电影台,https://cdn12.178.indevs.in/163189/amc,0.57s
央视文化精品,http://183.162.120.192:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0,0.58s
优漫卡通,http://182.207.218.233:999/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0,0.58s
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8,0.58s
KCBS,http://kytv.xyz:80/live/brendan1/brendan1/648418.ts,0.58s
CNBC,http://kytv.xyz:80/live/brendan1/brendan1/943540.ts,0.58s
叶倩文演唱会,https://alimov2.a.kwimgs.com/upic/2020/10/01/20/BMjAyMDEwMDEyMDMzNDlfMTE0Mzc4ODk3OF8zNjk0Njc4ODI3OF8yXzM=_b_B77b9c6c66d5b6dafbe520a286bb6e6b9.mp4,0.58s
今天演唱会一,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8d56c0738b82a010370019981b0f51d_258.mp4,0.58s
潘玮柏精选28首(1小时),https://txmov2.a.kwimgs.com/upic/2021/02/18/21/BMjAyMTAyMTgyMTI0MzNfODI4NTk1NTQ0XzQ0NTk2NzM2MDU3XzJfMw==_b_B92f3c6849966ee988590af29cfd9237b.mp4?tag=1-1750435163-std-1-6qxcke5wod-82a7afd374de76aa&clientCacheKey=3xabaxhvbd3me8s_b.mp4,0.58s
王力宏16首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5205035380900810284_hlsb.m3u8,0.58s
连云港新闻综合,http://43.226.36.47:7788/639731715,0.58s
浙江｜缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8,0.59s
SPECTRUM NEWS 1 LOS ANGELES,http://kytv.xyz:80/live/brendan1/brendan1/2882221.ts,0.59s
ACCU WEATHER,http://kytv.xyz:80/live/brendan1/brendan1/175785.ts,0.59s
CNN,http://kytv.xyz:80/live/brendan1/brendan1/1846753.ts,0.59s
CNN INTL,http://kytv.xyz:80/live/brendan1/brendan1/181884.ts,0.59s
MSNBC,http://kytv.xyz:80/live/brendan1/brendan1/228579.ts,0.59s
NBC NEWS NOW,http://kytv.xyz:80/live/brendan1/brendan1/189950.ts,0.59s
THE WEATHER CHANNEL,http://kytv.xyz:80/live/brendan1/brendan1/175945.ts,0.59s
[没出息]_二创,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8e9a72ae7d9e80103700199d0b76e2b_258.mp4,0.59s
[没出息]_三创,https://sns-video-default.xhscdn.com/stream/79/110/258/01e90225867f602a4f0370019a3064d64e_258.mp4,0.59s
南通新闻综合,http://43.226.36.47:7788/955227985,0.59s
淮安新闻综合,http://43.226.36.47:7788/639731826,0.59s
镇江新闻综合,http://43.226.36.47:7788/639731783,0.59s
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8,0.59s
CHC动作电影,http://182.207.218.233:999/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0,0.6s
金鹰卡通,http://182.207.218.233:999/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0,0.6s
NOW 70s,https://amg01076-amg01076c1-mytvsuper-apac-7840.playouts.now.amagi.tv/playlist/amg01076-lightning-now70s-mytvsuperapac/playlist.m3u8?ads.did=&ads.dnt=0&ads.us_privacy=0&ads.app_domain=&ads.app_name=myTV%20SUPER,0.6s
KTTV,http://kytv.xyz:80/live/brendan1/brendan1/648521.ts,0.6s
ABC NEWS LIVE,http://kytv.xyz:80/live/brendan1/brendan1/648323.ts,0.6s
BLOOMBERG,http://kytv.xyz:80/live/brendan1/brendan1/1852103.ts,0.6s
CBS NEWS 24/7,http://kytv.xyz:80/live/brendan1/brendan1/517979.ts,0.6s
FRANCE 24,http://kytv.xyz:80/live/brendan1/brendan1/189950.ts,0.6s
抖精彩片段一,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8d55d9a38a29a01037001998179dc88_258.mp4,0.6s
中视新闻,https://d2jc41c1shgcol.cloudfront.net/live/ctvnewsqt/playlist.m3u8,0.6s
江苏教育,http://43.226.36.47:7788/628008321,0.6s
新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8,0.61s
KCBS,http://kytv.xyz:80/live/brendan1/brendan1/517519.ts,0.61s
FOX NEWS,http://kytv.xyz:80/live/brendan1/brendan1/648545.ts,0.61s
RTE NEWS,http://kytv.xyz:80/live/brendan1/brendan1/189995.ts,0.61s
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8,0.61s
福建新闻,https://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8,0.61s
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8,0.61s
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd,0.61s
通化县综合,http://stream3.jlntv.cn:80/aac_thxgb/playlist.m3u8,0.61s
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8,0.61s
澳視澳門,https://cdn6.123.rr.kg/163189/asam,0.62s
八度空间,https://cdn6.123.rr.kg/163189/8tv,0.62s
CH5,https://cdn6.123.rr.kg/163189/ch5,0.62s
CH8,https://cdn6.123.rr.kg/163189/ch8,0.62s
CHU,https://cdn6.123.rr.kg/163189/chu,0.62s
ALJAZEERA,http://kytv.xyz:80/live/brendan1/brendan1/499315.ts,0.62s
RT NEWS,http://kytv.xyz:80/live/brendan1/brendan1/2310343.ts,0.62s
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8,0.62s
柳河综合,http://stream3.jlntv.cn:80/aac_lhgb/sd/live.m3u8,0.62s
澳門綜藝,https://cdn6.123.rr.kg/163189/amzy,0.63s
澳門蓮花,https://cdn6.123.rr.kg/163189/amlh,0.63s
SKY BUNDESLIGA 9,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:00:3D:60&stream=411556,0.63s
姜育恒,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8,0.63s
三立新闻,https://d2jc41c1shgcol.cloudfront.net/live/iNEWS/playlist.m3u8,0.63s
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd,0.63s
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild,0.63s
新动漫,http://dassby.qqff.top:99/live/新动漫/index.m3u8,0.63s
M.LALIGA 3,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:00:3D:60&stream=915235,0.64s
KNBC,http://kytv.xyz:80/live/brendan1/brendan1/648649.ts,0.64s
今日演唱会下,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8d576391a55d74f0370019981d9b2f3_258.mp4,0.64s
功夫台,https://cdn6.123.rr.kg/163189/yzwx,0.65s
DUBAI RACING 2,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:00:3D:60&stream=894437,0.65s
SKY NEWS,http://kytv.xyz:80/live/brendan1/brendan1/1383051.ts,0.65s
周深精选72首(5小时),https://txmov2.a.kwimgs.com/upic/2023/08/07/21/BMjAyMzA4MDcyMTAzMzZfMzYxMjUyNDA3MV8xMDk5Mjc3MDcwMTFfMF8z_b_B707fdf2100370008b57219d4a1dab568.mp4,0.65s
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd,0.65s
哈尔滨资讯,http://stream.hrbtv.net/zxpd/sd/live.m3u8,0.65s
澳視衛星,https://cdn6.123.rr.kg/163189/as,0.66s
澳門體育,https://cdn6.123.rr.kg/163189/amty,0.66s
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8,0.66s
浙江｜绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8,0.66s
浙江｜绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8,0.66s
东方国际,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=156415,0.66s
ALJAZEERA,http://lunar.pm:8080/live/kita/Twin/132104.ts,0.66s
LIVE三立,https://d2jc41c1shgcol.cloudfront.net/live/setnewsrtmp/playlist.m3u8,0.66s
双辽综合,http://stream3.jlntv.cn:80/aac_slgb/playlist.m3u8,0.66s
今天演唱会四,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8d56d192b31c9010370019981b350f9_258.mp4,0.67s
陈奕迅精选34首(2小时),https://txmov2.a.kwimgs.com/upic/2022/12/22/17/BMjAyMjEyMjIxNzM3NDNfMTg1NzcxNTYxOF85MTcyMjE1NDQzNV8yXzM=_b_B16479ab3769c6fcfed15a06b75c2656e.mp4,0.67s
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8,0.67s
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8,0.67s
KABC,http://kytv.xyz:80/live/brendan1/brendan1/517452.ts,0.68s
今日演唱会中,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8d575b81a468c4f0370019981d7590e_258.mp4,0.68s
金海心,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783577818793385_hlsb.m3u8,0.68s
陈慧娴30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8,0.68s
灵璧综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6e69d0&tk=922ba46651d3,0.68s
浙江｜松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8,0.69s
浙江｜绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8,0.69s
剧情片-大爱无言,https://hd.ijycnd.com/play/7axAnlby/index.m3u8,0.69s
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild,0.69s
天映频道,https://cdn10.123.rr.kg/163189/typd/,0.7s
浙江｜遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8,0.7s
漢天電視,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=156391,0.7s
KNBC,http://kytv.xyz:80/live/brendan1/brendan1/517814.ts,0.7s
周杰伦精选120首(8小时),https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4,0.7s
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8,0.7s
广州法治,http://47.108.20.161:8866/guangdong/guangzhou.php?id=fazhi,0.71s
浙江｜平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8,0.71s
浙江｜平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8,0.71s
粤国精选串烧,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c03260bd23944f037001992ec72dba_258.mp4,0.71s
三立新闻台,https://www.youtube.com/watch?v=FoBfXvlOR6I,0.71s
天映经典,https://cdn10.123.rr.kg/163189/ccm/,0.72s
浙江｜文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8,0.72s
浙江｜文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8,0.72s
浙江｜萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8,0.72s
海阔天空绝版,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8bda53107d42b010370019924cf1f9a_258.mp4,0.72s
粤语精选串烧,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8bfe4d0bd101e4f037001992d999551_258.mp4,0.72s
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8,0.72s
浙江｜嵊州公共新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8,0.73s
浙江｜庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8,0.73s
浙江｜萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8,0.73s
浙江｜衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8,0.73s
浙江｜金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8,0.73s
今天演唱会三,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8d56cda3884c0010370019981b36f0e_258.mp4,0.73s
灌篮AI黄家驹,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c0461f072ec101037001992f147f11_258.mp4,0.73s
爱情重口味播,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8bfa076bc7f7f4f037001992c8c570d_258.mp4,0.73s
FAIRCHILD EAST,http://line.senpay23.com:80/4cafe94867/48a12d348c/90350,0.74s
浙江｜开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8,0.74s
浙江｜平湖公共新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8,0.75s
浙江｜普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8,0.75s
浙江｜衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8,0.75s
浙江｜诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8,0.75s
Now 90s,https://lightning-now90s-samsungnz.amagi.tv/playlist720p.m3u8,0.75s
似水流年现场,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8bfa14dbc75c74f037001992c906e6c_258.mp4,0.75s
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8,0.75s
寰宇新闻,http://jnzq.ohoyee.com:9080/live/332332-hyxw.m3u8,0.75s
美國城市衛視ICITI,http://line.senpay23.com:80/4cafe94867/48a12d348c/156401,0.76s
浙江｜永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8,0.76s
旧日的足迹版,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c76cfbbc17c14f037001994b03cd07_258.mp4,0.76s
今天演唱会二,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8d56c6a1cc47b4f0370019981b1936a_258.mp4,0.76s
CMusic,https://cdn12.178.indevs.in/163189/cmusic,0.76s
电影_海盗,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059595,0.76s
电影_热血,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352934,0.76s
镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8,0.77s
电影_枪战,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059579,0.77s
龙岩综合,http://stream.lytv.net.cn/2/playlist.m3u8,0.77s
桦甸综合,http://stream9.jlntv.cn:80/aac_huadiangb/playlist.m3u8,0.78s
寰宇新闻台,http://jnzq.ohoyee.com:9080/live/xiangjiaoge-hyxw.m3u8,0.79s
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8,0.79s
电影_赛车,http://tv.zimtv.cn/tv/player/api/huya.php?id=11279247,0.79s
LIVENOW FROM FOX,https://jmp2.uk/rok-f9c0d48b540a55dcb98b04d2cc8abf25.m3u8,0.8s
KABC,http://kytv.xyz:80/live/brendan1/brendan1/648313.ts,0.8s
翡翠台,http://116.77.239.26:44300/tsfile/live/0141_1.m3u8,0.8s
广州综合,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8,0.81s
抖精彩片段二,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8d55f342b33eb0103700199818a670e_258.mp4,0.81s
靖天映画,https://cdn12.178.indevs.in/163189/jtyh,0.81s
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild,0.81s
电影_推荐,http://tv.zimtv.cn/tv/player/api/huya.php?id=11602041,0.81s
福建新闻,https://live.264788.xyz/channel/fujianxinwen?streamid=12a259df7c10f9ab7fde3c0c3aa1ba60&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,0.82s
深圳都市,http://116.77.33.98:44330/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0,0.82s
深圳财经生活,http://116.77.33.98:44330/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0,0.82s
明珠台,http://116.77.33.98:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0,0.82s
NOW 70s,https://lightning-now70s-samsungnz.amagi.tv/playlist.m3u8,0.82s
电影_救援,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059594,0.82s
深圳电视剧,http://116.77.33.98:44330/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0,0.83s
深圳财经生活,http://116.77.33.98:44330/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0,0.83s
影迷數位電影台,http://4gtv.cnlive.club/channel/n79da43c0/index.m3u8?q=1782639885837,0.83s
深圳少儿,http://116.77.33.98:44330/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0,0.83s
翡翠台,http://116.77.33.98:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0,0.83s
Channel [V],http://116.77.33.98:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0,0.83s
广东公共,http://116.77.33.98:44330/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0,0.83s
靖天戏剧台,https://cdn12.178.indevs.in/163189/jtxj,0.83s
靖天戲劇台,http://4gtv.cnlive.club/channel/3f07b409/index.m3u8?q=1782639885837,0.83s
天下衛視SKYLINK TV 2,http://line.senpay23.com:80/4cafe94867/48a12d348c/156400,0.84s
深圳少儿,http://116.77.33.98:44330/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0,0.84s
天威TVG,http://116.77.33.98:44330/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0,0.84s
广东体育,http://116.77.33.98:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0,0.84s
重温经典,http://116.77.33.98:44330/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0,0.84s
KTTV,http://kytv.xyz:80/live/brendan1/brendan1/517267.ts,0.84s
邓紫棋精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2023/05/08/12/BMjAyMzA1MDgxMjIwNTNfMzQ4MzI0MjA1OF8xMDI1NjYyMjM5MDZfMF8z_b_B0675fa55fe8ce0583fb05fa02330e9f1.mp4,0.84s
靖洋卡通NiceBingo,http://4gtv.cnlive.club/channel/n15c65427/index.m3u8?q=1782639885837,0.84s
FAIRCHILD WEST,http://line.senpay23.com:80/4cafe94867/48a12d348c/90351,0.85s
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8,0.85s
浙江｜苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8,0.85s
深圳电视剧,http://116.77.33.98:44330/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0,0.85s
广东新闻,http://116.77.33.98:44330/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0,0.85s
寰宇新闻台,https://www.youtube.com/watch?v=6IquAgfvYmc,0.85s
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8,0.86s
浙江｜绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8,0.86s
